Mr. Jones Has a Card Party,"Mr. Jones Has a Card Party is a short starring John R. Cumpson, Florence Lawrence, and Linda Arvidson. Mr. Jones, since his last escapade, had made strenuous efforts to amend the reputation he had gained in the eyes of the ladies of...",https://www.imdb.com/title/tt0000974/,"['Short', 'Comedy']",5.1,1909-01-21
Mr. Jones' Burglar,"Mr. Jones' Burglar is a short starring John R. Cumpson, Florence Lawrence, and Mack Sennett. Everything on this old mundane sphere has its use. Even the burglar's visit, strange as it may seem, may prove a blessing, as this Biograph...",https://www.imdb.com/title/tt0000975/,"['Short', 'Comedy']",5.7,1909-08-09
"Mrs. Jones' Lover; or, 'I Want My Hat'","Mrs. Jones' Lover; or, 'I Want My Hat' is a short starring John R. Cumpson, Florence Lawrence, and Anthony O'Sullivan. Mr. Jones jumps to the wrong conclusions when he sees a bouquet of flowers and a man's hat in the parlor.",https://www.imdb.com/title/tt0000976/,"['Comedy', 'Short']",4.7,1909-08-19
Mutterliebe,Description unavailable,https://www.imdb.com/title/tt0000977/,Short,No Rating,Unknown
Napoleon og hans lille Trompetist,Description unavailable,https://www.imdb.com/title/tt0000978/,Short,6.8,Unknown
"Napoleon, the Man of Destiny","Napoleon, the Man of Destiny is a short starring William Humphrey, John G. Adolfi, and Julia Arthur. The picture opens with Napoleon at Malmaison after the battle of Waterloo. He visits the room where Josephine died, enters slowly,...",https://www.imdb.com/title/tt0000979/,"['Short', 'Drama']",5.3,1908-11-13
A Narrow Escape from Lynching,Description unavailable,https://www.imdb.com/title/tt0000980/,"['Short', 'Drama']",No Rating,Unknown
The Necklace,"The Necklace is a short starring Rose King, Herbert Prior, and Caroline Harris. Miss Louise Leroque was one of those charming young ladies, born, as if through an error of destiny, into a family of clerks, and after she married John...",https://www.imdb.com/title/tt0000981/,"['Short', 'Drama']",5.5,1909-07-01
The New Servant,Description unavailable,https://www.imdb.com/title/tt0000982/,"['Short', 'Comedy']",No Rating,Unknown
A New Trick,"A New Trick is a short starring Marion Leonard, Mack Sennett, and Arthur V. Johnson. To help a woman whose purse has been snatched, two college boys stage a murder scene and trap the purse snatcher.",https://www.imdb.com/title/tt0000983/,Short,No Rating,1909-06-10
Niños en la alameda,Description unavailable,https://www.imdb.com/title/tt0000984/,Genre Unknown,4.6,Unknown
The Note in the Shoe,"The Note in the Shoe is a short starring Florence Lawrence, Anita Hendrie, and Anthony O'Sullivan. A shoe-factory worker puts a note in a shoe box offering to marry the lucky buyer. As a result, she is dismissed from her job, but...",https://www.imdb.com/title/tt0000985/,"['Short', 'Drama']",No Rating,1909-05-06
Nursing a Viper,"Nursing a Viper is a short starring Arthur V. Johnson, Marion Leonard, and Frank Powell. During the French Revolution, a wealthy couple lives safely by professing republican beliefs. When a mob attacks a nearby chateau an aristocrat...",https://www.imdb.com/title/tt0000986/,"['Short', 'Drama']",5.1,1909-11-04
Naar Djævle er paa Spil,"Naar Djævle er paa Spil is a short starring Carl Alstrup, William Bewer, and Edvard Jacobsen. Here is a comical film. Brother Cook is a monk and a jolly one at that, his one fault being his liberal indulgence in exhilarating wines....",https://www.imdb.com/title/tt0000987/,"['Short', 'Comedy']",7.8,1910-06-18
Den nærsynede guvernante,Description unavailable,https://www.imdb.com/title/tt0000988/,"['Short', 'Comedy']",4.5,1909-11-10
"Oh, Uncle!","Oh, Uncle! is a short starring James Kirkwood, Billy Quirk, and Mary Pickford. Harry's rich old bachelor uncle thinks Harry is still single. When Uncle announces a visit, Harry's wife has to play the part of the housekeeper so Uncle...",https://www.imdb.com/title/tt0000989/,"['Short', 'Comedy']",4.7,1909-08-26
Oliver Twist,"Oliver Twist is a short starring Edith Storey, William Humphrey, and Elita Proctor Otis. An orphan named Oliver Twist meets a pickpocket on the streets of London. From there, he joins a household of boys who are trained to steal for...",https://www.imdb.com/title/tt0000990/,"['Drama', 'Short']",6.0,1909-05-01
On the Little Big Horn or Custer's Last Stand,"On the Little Big Horn or Custer's Last Stand is a short starring Hobart Bosworth, Betty Harte, and Frank Walsh. The order of disarmament, issued in the Winter of 1S74, and the arrest of ""Rain in the Face"" by young Tom Custer, is...",https://www.imdb.com/title/tt0000991/,"['Short', 'Action', 'Drama', 'History', 'Western']",No Rating,1909-11-25
De onde Veje,Description unavailable,https://www.imdb.com/title/tt0000992/,Genre Unknown,4.7,1909-09-03
One Busy Hour,"One Busy Hour is a short starring John R. Cumpson, Herbert Prior, and Charles Avery. Jim decides to sell his store because business is bad. When his prospective buyer comes to look the place over, Jim offers friends and strangers...",https://www.imdb.com/title/tt0000993/,"['Short', 'Comedy']",No Rating,1909-05-06
One Good Turn Deserves Another,Description unavailable,https://www.imdb.com/title/tt0000994/,"['Short', 'Drama']",No Rating,Unknown
One Touch of Nature,"One Touch of Nature is a short starring Arthur V. Johnson, Florence Lawrence, and Marion Leonard. Policeman John Murray is the proud father of a little girl and the happy husband of a dutiful wife. Both father's and mother's whole...",https://www.imdb.com/title/tt0000995/,"['Short', 'Drama']",7.4,1909-01-01
Only a Tramp,Description unavailable,https://www.imdb.com/title/tt0000996/,"['Short', 'Drama']",4.3,1909-09-04
The Open Gate,"The Open Gate is a short starring George Nichols, Kate Bruce, and Edith Haldeman. Hetty is engaged to George, but after her sister dies she breaks the engagement in order to raise her sister's orphaned daughter. After many years,...",https://www.imdb.com/title/tt0000997/,"['Short', 'Drama']",6.7,1909-11-22
Otello,"Otello is a short starring Ferruccio Garavaglia, Vittoria Lepanto, and Cesare Dondine. The Moorish general Othello is manipulated into thinking that his new wife Desdemona has been carrying on an affair with his lieutenant Michael...",https://www.imdb.com/title/tt0000998/,"['Short', 'Drama', 'Romance']",5.6,1909-11-13
Paul Wangs skæbne,Description unavailable,https://www.imdb.com/title/tt0000999/,"['Short', 'Drama']",5.4,1909-11-06
The Peachbasket Hat,"The Peachbasket Hat is a short starring John R. Cumpson, Florence Lawrence, and Anita Hendrie. No more popular fad has ever struck the feminine fancy than the peachbasket hat. This is a creation of headgear that for size outstrips...",https://www.imdb.com/title/tt0001000/,"['Short', 'Comedy']",5.3,1909-06-24
"Pippa Passes; or, The Song of Conscience","Pippa Passes; or, The Song of Conscience is a short starring Gertrude Robinson, George Nichols, and James Kirkwood. Pippa awakes and faces the world outside with a song. Unknown to her, the music has a healing effect on all who hear...",https://www.imdb.com/title/tt0001001/,"['Short', 'Drama']",5.5,1909-10-04
The Politician's Love Story,"The Politician's Love Story is a short starring Mack Sennett, Marion Leonard, and Herbert Prior. A corrupt politician, on seeing a satirical cartoon in a newspaper, rushes to the paper's offices to shoot the cartoonist. On...",https://www.imdb.com/title/tt0001002/,"['Short', 'Comedy', 'Romance']",4.9,1909-02-22
Por un ratón,Description unavailable,https://www.imdb.com/title/tt0001003/,"['Short', 'Comedy']",No Rating,Unknown
Le portrait de Mireille,Description unavailable,https://www.imdb.com/title/tt0001004/,Short,No Rating,Unknown
Pranks,"Pranks is a short starring Arthur V. Johnson, Marion Leonard, and Robert Harron. Tom and Ethel separately decide to go bathing in a river. Pranksters switch their clothes and they each have to dress up as the opposite sex.",https://www.imdb.com/title/tt0001005/,"['Short', 'Comedy']",4.6,1909-08-30
Primera carrera internacional de automóviles 'Peña-Rhin',Description unavailable,https://www.imdb.com/title/tt0001006/,Short,No Rating,Unknown
La primera y segunda casetas,Description unavailable,https://www.imdb.com/title/tt0001007/,Genre Unknown,4.8,Unknown
The Prince and the Pauper,"The Prince and the Pauper is a short starring Cecil Spooner, Charles Ogle, and William Sorelle. Tom Canty, an intelligent and partly educated pauper boy, a beggar, the son of a ruffianly father, bore the strongest resemblance to the...",https://www.imdb.com/title/tt0001008/,Short,5.7,1909-08-03
"Princess Nicotine; or, The Smoke Fairy","Princess Nicotine; or, The Smoke Fairy is a short starring Paul Panzer and Gladys Hulette. A smoker falls asleep, and two mischievious fairies play with his pipe. He discovers this, and imprisons them in a cigar box. He removes a...",https://www.imdb.com/title/tt0001009/,"['Comedy', 'Short', 'Fantasy']",6.4,1909-08-10
Protección de un convoy de víveres en el puente de camellos,Description unavailable,https://www.imdb.com/title/tt0001010/,Genre Unknown,4.6,Unknown
The Prussian Spy,"The Prussian Spy is a short starring Marion Leonard, Harry Solter, and Owen Moore. Lady Florence hides her lover, a Prussian spy, from the French troops who are hunting for him. One of her other suitors, a French officer, discovers...",https://www.imdb.com/title/tt0001011/,"['Short', 'Drama']",4.7,1909-03-01
The Ranchman's Rival,"The Ranchman's Rival is a short starring Gilbert M. 'Broncho Billy' Anderson, John B. O'Brien, and Fred Church. Jim Watson, cow puncher, big, brusque man of the plains, falls in love with Annie Morgan, the daughter of a fairly...",https://www.imdb.com/title/tt0001012/,"['Short', 'Western']",No Rating,1909-12-11
The Redman's View,"The Redman's View is a short starring Owen Moore, Lottie Pickford, and Kate Bruce. An Indian village is forced to leave its land by white settlers, and must make a long and weary journey to find a new home. The settlers make one...",https://www.imdb.com/title/tt0001013/,"['Short', 'Western']",5.9,1909-12-09
The Renunciation,"The Renunciation is a short starring Mary Pickford, Anthony O'Sullivan, and James Kirkwood. Two miners are fighting over a woman, and one is about to murder the other in his sleep. At the critical moment, the woman introduces her...",https://www.imdb.com/title/tt0001014/,"['Short', 'Western']",5.1,1909-07-19
The Restoration,"The Restoration is a short starring James Kirkwood, Marion Leonard, and Owen Moore. A husband suspects his wife of an affair. The wife's cousin borrows a shawl to meet her lover in the garden. The husband spies the couple embracing,...",https://www.imdb.com/title/tt0001015/,"['Short', 'Drama']",4.6,1909-11-11
Resurrection,"Resurrection is a short starring Arthur V. Johnson, Florence Lawrence, and Marion Leonard. Free adaptation of Leo Tolstoy's powerful novel. The subject opens with the return home of Prince Dimitri, who meets the maid Katusha, a...",https://www.imdb.com/title/tt0001016/,"['Drama', 'Short']",5.6,1909-05-20
Revolutionsbryllup,"Revolutionsbryllup is a short starring August Blom, Gudrun Kjerulf, and Johannes Meyer. During the French Revolution, the Lady of Trionville, Alaine, was left sole mistress of the castle; she marries Marquis Erneste de Tressailles,...",https://www.imdb.com/title/tt0001017/,"['Short', 'Drama']",No Rating,1910-02-07
Richelieu; or: The Conspiracy,"Richelieu; or: The Conspiracy is a short starring Maurice Costello, William Humphrey, and James Young. In the magnificent reception room of the chief executive of the French capital, Baradas and a number of conspirators are seen...",https://www.imdb.com/title/tt0001018/,"['Short', 'Drama']",No Rating,1910-01-08
The Road Agents,"The Road Agents is a short starring Gilbert M. 'Broncho Billy' Anderson. This subject is a correct picture story of a once famous California hold-up. Two out-laws, one an Englishman, the other a Mexican (both well known for their...",https://www.imdb.com/title/tt0001019/,"['Short', 'Western']",No Rating,1909-03-17
The Road to the Heart,"The Road to the Heart is a short starring David Miles, Anita Hendrie, and Florence Lawrence. Miguel casts out his daughter when she marries a poor man, causing his wife to leave him, too. After he is unable to find a reliable cook,...",https://www.imdb.com/title/tt0001020/,"['Short', 'Comedy']",5.2,1909-04-05
Robbing the Widowed and Fatherless,Description unavailable,https://www.imdb.com/title/tt0001021/,"['Short', 'Drama']",No Rating,Unknown
A Rose of the Tenderloin,"A Rose of the Tenderloin is a short starring Mary Fuller, Harold M. Shaw, and Robert Brower. A woman is living outside the social pale, trying to keep her child from being taken away from her by its rich and highly respectable aunt...",https://www.imdb.com/title/tt0001022/,"['Short', 'Drama']",No Rating,1909-11-23
The Roue's Heart,"The Roue's Heart is a short starring Harry Solter, Marion Leonard, and Linda Arvidson. Mons. Flamant, a typical roué of the French nobility, is surrounded by all the pleasures and pastimes his fabulous wealth can procure, but still...",https://www.imdb.com/title/tt0001023/,"['Short', 'Drama']",No Rating,1909-03-08
A Rude Hostess,"A Rude Hostess is a short starring Marion Leonard, Arthur V. Johnson, and Anita Hendrie. The above sobriquet most aptly fits the principal lady of this Biograph comedy drama, and although rudeness is almost an unpardonable offense,...",https://www.imdb.com/title/tt0001024/,Short,No Rating,1909-04-08
A Rural Elopement,"A Rural Elopement is a short starring Linda Arvidson, George Gebhardt, and Harry Solter. ""Be sure you are right, then go ahead,"" is a pretty good rule to follow, and had the heroine of this subject cognized this fact she would have...",https://www.imdb.com/title/tt0001025/,"['Comedy', 'Short', 'Romance']",6.7,1909-01-14
Ruy Blas,"Ruy Blas is a short starring William Humphrey, Maurice Costello, and Julia Arthur. Ruy Blas, one of Don Salluste's lackeys, falls in love with the young Queen of Spain. A woman scorned. Don Salluste refuses to marry his victim and...",https://www.imdb.com/title/tt0001026/,"['Short', 'Drama']",No Rating,1909-01-19
The Sacrifice,"The Sacrifice is a short starring Harry Solter, Florence Lawrence, and Linda Arvidson. Oh, the woe of simultaneous birthdays, as were Mr. and Mrs. Hardlucks', and both being of a generous nature, were seized with an insatiable...",https://www.imdb.com/title/tt0001027/,"['Short', 'Comedy', 'Romance']",6.0,1909-01-14
Salome Mad,Description unavailable,https://www.imdb.com/title/tt0001028/,Comedy,4.3,Unknown
The Salvation Army Lass,"The Salvation Army Lass is a short starring Florence Lawrence, Harry Solter, and Charles Inslee. Mary Wilson, a neglected child of the slums, falls in with Bob Walton, a tough denizen of the lower east side, and loves him with a...",https://www.imdb.com/title/tt0001029/,"['Drama', 'Short']",5.3,1909-03-11
Saul and David,"Saul and David is a short starring Maurice Costello, William V. Ranous, and Florence Lawrence. The Biblical story of the shepherd boy who became King of the Israelites.",https://www.imdb.com/title/tt0001030/,"['Short', 'Drama']",No Rating,1909-02-27
Schneider's Anti-Noise Crusade,"Schneider's Anti-Noise Crusade is a short starring John R. Cumpson, Florence Lawrence, and Anita Hendrie. Schneider is trying to write a speech but he can't concentrate with all the noise around him. During the night, Schneider...",https://www.imdb.com/title/tt0001031/,"['Comedy', 'Short']",No Rating,1909-04-08
The Sealed Room,"The Sealed Room is a short starring Arthur V. Johnson, Marion Leonard, and Henry B. Walthall. A king exacts vengeance upon his faithless mistress and her lover.",https://www.imdb.com/title/tt0001032/,"['Short', 'Drama', 'History', 'Thriller']",6.0,1909-09-02
The Seventh Day,"The Seventh Day is a short starring James Kirkwood, Rose King, and Gladys Egan. A neglectful woman wants custody of her children in her divorce. The judge rules that he will give her the children only if she can demonstrate her...",https://www.imdb.com/title/tt0001033/,"['Short', 'Drama']",5.1,1909-08-26
Shanghaied,"Shanghaied is a short starring Gilbert M. 'Broncho Billy' Anderson. Two young men, one the son of a rich ship owner, the other a poor country lad with no prospects but his ability to make his way in the world, love a pretty winsome...",https://www.imdb.com/title/tt0001034/,"['Short', 'Drama']",No Rating,1909-03-03
She Would Be an Actress,Description unavailable,https://www.imdb.com/title/tt0001035/,Short,5.1,1909-08-05
Sherlock Holmes IV,Description unavailable,https://www.imdb.com/title/tt0001036/,"['Short', 'Mystery']",3.5,1909-04-30
Sherlock Holmes V,Description unavailable,https://www.imdb.com/title/tt0001037/,"['Short', 'Drama']",3.9,1909-08-27
Sherlock Holmes VI,Description unavailable,https://www.imdb.com/title/tt0001038/,Genre Unknown,4.0,1910-01-20
A Sinner's Repentance,Description unavailable,https://www.imdb.com/title/tt0001039/,"['Short', 'Drama']",No Rating,Unknown
A Sister's Love: A Tale of the Franco-Prussian War,Description unavailable,https://www.imdb.com/title/tt0001040/,"['Short', 'Drama']",No Rating,1909-01-02
The Slave,"The Slave is a short starring Florence Lawrence, James Kirkwood, and Harry Solter. A Greek woman marries a struggling sculptor. When he can't support her and their baby, she offers to sell herself as a slave to allow them to buy...",https://www.imdb.com/title/tt0001041/,"['Short', 'Drama']",5.1,1909-07-29
The Sleepwalker,Description unavailable,https://www.imdb.com/title/tt0001042/,"['Short', 'Crime']",No Rating,Unknown
Smith's Knockabout Theatre,Description unavailable,https://www.imdb.com/title/tt0001043/,Genre Unknown,No Rating,Unknown
The Son's Return,"The Son's Return is a short starring Charles West, Herbert Prior, and Anita Hendrie. A son leaves to seek his fortune in the city. Many years later he returns and checks into his parents' inn. They don't recognize him, but noticing...",https://www.imdb.com/title/tt0001044/,"['Short', 'Drama']",5.6,1909-06-14
Le songe d'une nuit d'été,"Le songe d'une nuit d'été is a short starring Stacia Napierkowska, George Footit, and Tommy Footit. Mistaken identity, unrequited love, and the supernatural are combined in Shakespeare's classic set in the woods of Greece on a...",https://www.imdb.com/title/tt0001045/,"['Short', 'Comedy']",5.6,1910-05-26
A Sound Sleeper,"A Sound Sleeper is a short starring Anthony O'Sullivan, Mack Sennett, and Flora Finch. A tramp manages to sleep through a street riot and having hot ashes dumped on him.",https://www.imdb.com/title/tt0001046/,"['Short', 'Comedy']",4.5,1909-04-12
The Spanish Girl,"The Spanish Girl is a short starring Gilbert M. 'Broncho Billy' Anderson, Pansy Perry, and Fred Church. The story concerns Lola Gonzales, a Spanish dancing girl, who falls in love with ""Bud"" Wilson, foreman of the Circle A ranch.",https://www.imdb.com/title/tt0001047/,"['Short', 'Western']",No Rating,1909-12-18
The Special Licence,Description unavailable,https://www.imdb.com/title/tt0001048/,"['Short', 'Drama']",No Rating,Unknown
Gøngehøvdingen,Description unavailable,https://www.imdb.com/title/tt0001049/,"['Drama', 'War']",4.1,1909-02-11
A Strange Meeting,"A Strange Meeting is a short starring Stephanie Longfellow, Arthur V. Johnson, and Henry B. Walthall. Mary is coerced into helping with a burglary of a minister's apartment. Later she repents and goes to the minister's storefront...",https://www.imdb.com/title/tt0001050/,"['Short', 'Drama']",5.1,1909-08-02
El sueño milagroso,Description unavailable,https://www.imdb.com/title/tt0001051/,Genre Unknown,4.8,Unknown
The Suicide Club,"The Suicide Club is a short starring Barry O'Moore, Violet Mersereau, and Charles Avery. One of the members of a suicide club learns he has inherited some money, but only after he drew the fatal lot and is expected to kill himself.",https://www.imdb.com/title/tt0001052/,"['Short', 'Comedy']",4.8,1909-05-03
A Sweet Revenge,"A Sweet Revenge is a short starring Arthur V. Johnson, Marion Leonard, and Jeanie Macpherson. After being jilted for another, a woman sends her lover's old letters to the new fiancée and looks forward to the reaction. But when she...",https://www.imdb.com/title/tt0001053/,"['Short', 'Drama']",6.2,1909-11-18
Sweet and Twenty,"Sweet and Twenty is a short starring Mary Pickford, James Kirkwood, and Billy Quirk. Alice misunderstands when she sees her sweetheart kissing her sister. Despondent, he tries to drown himself, but Alice wants to make up and coaxes...",https://www.imdb.com/title/tt0001054/,"['Short', 'Romance']",5.8,1909-07-22
A Tale of the West,Description unavailable,https://www.imdb.com/title/tt0001055/,"['Short', 'Drama', 'Western']",No Rating,1909-04-07
Teaching a Husband a Lesson,Description unavailable,https://www.imdb.com/title/tt0001056/,"['Short', 'Comedy']",No Rating,Unknown
Ten Nights in a Barroom,"Ten Nights in a Barroom is a short starring Frank Hall Crane and Gilbert M. 'Broncho Billy' Anderson. This story is based upon the celebrated drama of that title, a story stronger and more impressive than any temperance lecture ever...",https://www.imdb.com/title/tt0001057/,"['Short', 'Drama']",No Rating,1909-06-09
Tender Hearts,"Tender Hearts is a short starring Mary Pickford, James Kirkwood, and Frank Powell. A country boy and a city boy are both courting the same girl. The girl sees the country boy's tender treatment of a wounded bird and chooses him.",https://www.imdb.com/title/tt0001058/,"['Short', 'Drama']",5.3,1909-07-15
O Terremoto de Benavente,Description unavailable,https://www.imdb.com/title/tt0001059/,Documentary,No Rating,Unknown
The Test,"The Test is a short starring Billy Quirk, Mary Pickford, and William J. Butler. Harry, preparing to leave on a business trip, tells Bessie that her photograph will always be with him. To test his sincerity she removes the photo from...",https://www.imdb.com/title/tt0001060/,"['Short', 'Drama']",4.8,1909-12-16
They Would Elope,"They Would Elope is a short starring Billy Quirk, Mary Pickford, and James Kirkwood. Two lovers elope and expect to be pursued by her father. But the clever father has tricked them into running off, and celebrates their wedding when...",https://www.imdb.com/title/tt0001061/,"['Short', 'Comedy']",6.4,1909-08-09
Those Awful Hats,"Those Awful Hats is a short starring Linda Arvidson, John R. Cumpson, and Flora Finch. Set in an early cinema house, this comic short illustrates the problems with the gals' hats obscuring the movie patron's line of vision.",https://www.imdb.com/title/tt0001062/,"['Comedy', 'Short']",6.2,1909-01-25
Those Boys!,"Those Boys! is a short starring Anita Hendrie, Linda Arvidson, and Dorothy West. Two boys find a pistol their father has hidden. While they're playing with it, they line up a target, not realizing their sisters are on the other side...",https://www.imdb.com/title/tt0001063/,Short,5.8,1909-01-18
Through the Breakers,"Through the Breakers is a short starring James Kirkwood, Marion Leonard, and Adele DeGarde. A society couple, neglect their young daughter in favor of their social life. When the girl becomes seriously ill, the father realizes the...",https://www.imdb.com/title/tt0001064/,"['Short', 'Drama']",4.9,1909-12-06
Tis an Ill Wind That Blows No Good,"Tis an Ill Wind That Blows No Good is a short starring Herbert Prior, Florence Lawrence, and Arthur V. Johnson. Out-of-work, Tim steals a sandwich, then knocks out the policeman who chases him. He changes into the policeman's...",https://www.imdb.com/title/tt0001065/,"['Short', 'Drama']",4.8,1909-04-29
De to guldgravere,Description unavailable,https://www.imdb.com/title/tt0001066/,Short,4.3,Unknown
To Save Her Soul,"To Save Her Soul is a short starring Arthur V. Johnson, Mary Pickford, and Caroline Harris. Agnes, a singer in a country church, is practicing one day when a vaudeville manager hears her and offers her a job. Over the objections of...",https://www.imdb.com/title/tt0001067/,"['Short', 'Drama']",5.9,1909-12-27
Toma caseta Z,Description unavailable,https://www.imdb.com/title/tt0001068/,"['Documentary', 'Short', 'War']",No Rating,Unknown
Toma del Gurugu,Description unavailable,https://www.imdb.com/title/tt0001069/,Genre Unknown,4.4,Unknown
Tragedia torera,Description unavailable,https://www.imdb.com/title/tt0001070/,Short,No Rating,Unknown
Tragic Love,"Tragic Love is a short starring Arthur V. Johnson, David Miles, and Linda Arvidson. Love is not in our choice, but in our fate; and whoever loved that loved not at first sight? Such was the case with Bob Spaulding, a manly fellow,...",https://www.imdb.com/title/tt0001071/,"['Drama', 'Short']",6.5,1909-02-11
A Trap for Santa Claus,"A Trap for Santa Claus is a short starring Henry B. Walthall, Marion Leonard, and Gladys Egan. The children set a trap for Santa Claus on Christmas Eve, knowing he has to come through the window because their estate has no chimney....",https://www.imdb.com/title/tt0001072/,"['Drama', 'Short']",5.6,1909-12-20
The Treacherous Policeman,Description unavailable,https://www.imdb.com/title/tt0001073/,"['Short', 'Crime']",No Rating,1909-07-24
The Trick That Failed,"The Trick That Failed is a short starring Mary Pickford, Arthur V. Johnson, and Anthony O'Sullivan. Nellie is a struggling artist whose paintings lie unsold. Billy, a successful painter, loves her, but she tells him that she cannot...",https://www.imdb.com/title/tt0001074/,"['Short', 'Drama']",6.0,1909-11-29
A Troublesome Satchel,"A Troublesome Satchel is a short starring John R. Cumpson, Clara T. Bracy, and Robert Harron. Sight unseen, a man buys a bag that turns out to contain burglar tools. He can't get rid of the bag, even when he's robbed. The thieves...",https://www.imdb.com/title/tt0001075/,"['Short', 'Comedy']",4.7,1909-04-19
Trying to Get Arrested,"Trying to Get Arrested is a short starring John R. Cumpson, Anita Hendrie, and Florence Lawrence. A tramp tries to get himself arrested so he can sleep in the nice, warm jail, but the police keep ignoring him or arresting the wrong...",https://www.imdb.com/title/tt0001076/,"['Short', 'Comedy']",5.5,1909-04-05
Twin Brothers,"Twin Brothers is a short starring David Miles, Arthur V. Johnson, and Herbert Prior. Twin brothers are separated for many years. One of them takes a job in a cheap circus where he wears a gorilla suit. He is forced to enter a lion's...",https://www.imdb.com/title/tt0001077/,"['Short', 'Comedy']",5.2,1909-04-26
Two Memories,"Two Memories is a short starring Marion Leonard, David Miles, and Mary Pickford. A dying man sends a note to his lost love, asking her to visit him. As a lark she does, but brings along some drunken party guests. They find him dead,...",https://www.imdb.com/title/tt0001078/,"['Short', 'Drama']",5.4,1909-05-24
Two Women and a Man,"Two Women and a Man is a short starring Frank Powell, Kate Bruce, and Mabel Trunnelle. A man strikes it big on the stock market and abandons his wife for a singer. Later his stocks collapse and his new wife refuses to pawn her...",https://www.imdb.com/title/tt0001079/,"['Short', 'Drama']",4.3,1909-11-15
Two of the Boys,Description unavailable,https://www.imdb.com/title/tt0001080/,Genre Unknown,No Rating,Unknown
La vida en el campamento,Description unavailable,https://www.imdb.com/title/tt0001081/,Genre Unknown,No Rating,Unknown
Viernes de dolores,Description unavailable,https://www.imdb.com/title/tt0001082/,Genre Unknown,No Rating,Unknown
The Violin Maker of Cremona,"The Violin Maker of Cremona is a short starring Herbert Prior, Mary Pickford, and Owen Moore. In the little Italian city of Cremona there dwelt Taddeo Ferrari, a violin maker and student of Andrea Amati, the most famous of the...",https://www.imdb.com/title/tt0001083/,"['Short', 'Drama']",5.0,1909-06-07
The Voice of the Violin,"The Voice of the Violin is a short starring Arthur V. Johnson, Marion Leonard, and Frank Powell. A music teacher is in love with Helen, one of his students, but she rejects him. In his anger he joins a communist group who plan to...",https://www.imdb.com/title/tt0001084/,Short,5.1,1909-03-18
"Wanted, a Child","Wanted, a Child is a short starring George Nichols, Kate Bruce, and Linda Arvidson. A poor, elderly couple with many children is tempted when the husband's brother offers to pay to adopt one of the children himself. However, when...",https://www.imdb.com/title/tt0001085/,"['Short', 'Drama']",5.7,1909-09-30
Was Justice Served?,"Was Justice Served? is a short starring James Kirkwood, Gladys Egan, and Charles Avery. An ex-con is accused of stealing a wallet, but the real thief happens to be on the jury and refuses to vote for a guilty verdict.",https://www.imdb.com/title/tt0001086/,"['Short', 'Drama']",6.3,1909-06-21
Washington Under the American Flag,"Washington Under the American Flag is a short starring Joseph Kilgour, William Humphrey, and Charles Kent. Passing over the intervening years between Washington's marriage in 1759 we come to the meeting of a General Congress, at...",https://www.imdb.com/title/tt0001087/,"['Drama', 'Short']",No Rating,1909-07-03
The Way of Man,"The Way of Man is a short starring Arthur V. Johnson, Florence Lawrence, and Mary Pickford. A woman is scarred in an accident and refuses to stand in the way of her lover's marriage to another.",https://www.imdb.com/title/tt0001088/,"['Short', 'Drama']",5.2,1909-06-28
We Must Do Our Best,Description unavailable,https://www.imdb.com/title/tt0001089/,"['Short', 'Comedy']",8.3,Unknown
The Welcome Burglar,"The Welcome Burglar is a short starring Marion Leonard, Harry Solter, and Charles Inslee. Alice Pierce, an innocent country girl, as the sweetheart of Ben Harris, a heartless wretch, and in the impetuosity of her trusting nature she...",https://www.imdb.com/title/tt0001090/,"['Drama', 'Short']",7.0,1909-01-25
What Drink Did,"What Drink Did is a short starring David Miles, Florence Lawrence, and Gladys Egan. A man leaves his wife and two daughters for work in a carpentry shop. At work, he initially refuses a beer with lunch, then gives in. After work,...",https://www.imdb.com/title/tt0001091/,"['Short', 'Drama']",5.5,1909-05-31
What's Your Hurry?,"What's Your Hurry? is a short starring Mary Pickford, George Nichols, and Kate Bruce. Papa is proud of his new birthday present, a shotgun. Mary's boyfriend arrives for a visit and she is anxious to introduce him to Papa. When Harry...",https://www.imdb.com/title/tt0001092/,Short,5.6,1909-11-01
When Thieves Fall Out,Description unavailable,https://www.imdb.com/title/tt0001093/,"['Short', 'Crime', 'Drama']",No Rating,Unknown
The Winning Coat,"The Winning Coat is a short starring Owen Moore, Marion Leonard, and Harry Solter. It is said that the coat does not make the man, but it must be admitted that it goes a long way toward working out his destiny. So it was that the...",https://www.imdb.com/title/tt0001094/,"['Short', 'Drama']",4.3,1909-04-12
With Her Card,"With Her Card is a short starring Owen Moore, Frank Powell, and Marion Leonard. Adele is in love with a rich Wall Street trader, but he treats her indifferently. With the help of another suitor, she plots to ruin him financially.",https://www.imdb.com/title/tt0001095/,"['Short', 'Drama']",3.3,1909-08-16
Within an Ace,Description unavailable,https://www.imdb.com/title/tt0001096/,"['Short', 'Drama', 'War']",No Rating,Unknown
A Woman's Vanity,Description unavailable,https://www.imdb.com/title/tt0001097/,"['Short', 'Drama']",No Rating,Unknown
The Wooden Leg,"The Wooden Leg is a short starring David Miles, Florence Lawrence, and John R. Cumpson. A father wants to marry his daughter to a rich man, but she's in love with someone else. She borrows a tramp's wooden leg, pretending that it's...",https://www.imdb.com/title/tt0001098/,"['Short', 'Comedy']",5.9,1909-03-08
